0,0,-0.001706719970185224
1,-1,4.763913803938668e-17
1,1,-1.7131185839143325e-05
2,-2,-3.977522460007365e-17
2,0,0.0020614244986956985
2,2,-2.1450832105061863e-05
3,-3,-2.5391109613148136e-17
3,-1,2.4568686943478513e-18
3,1,-2.7445315915245548e-05
3,3,-2.527418053838201e-05
4,-4,-3.6372944713859343e-17
4,-2,-9.650759220048027e-17
4,0,-0.001976698392202446
4,2,-3.2104969389499604e-05
4,4,0.000342491987815999
5,-5,-9.135679146567177e-17
5,-3,-1.2867548816980994e-16
5,-1,-2.8701248196568937e-18
5,1,-3.799970940319152e-05
5,3,-3.6389230060195415e-05
5,5,-3.204145974564986e-05
6,-6,2.133543645235574e-17
6,-4,-2.0252594826541763e-16
6,-2,4.702879124388585e-17
6,0,0.002128253988430716
6,2,-4.204741612408987e-05
6,4,-0.0007778902994205822
6,6,-3.5125565377969634e-05
7,-7,-6.059467240376371e-17
7,-5,-6.404228178754593e-17
7,-3,-1.0680166963524548e-16
7,-1,8.282116104685138e-18
7,1,-4.504160387278255e-05
7,3,-4.513422943904272e-05
7,5,-4.389414411833168e-05
7,7,-3.803936410360403e-05
8,-8,-1.5819557899835737e-16
8,-6,6.543213050509223e-17
8,-4,-2.6797316654488283e-16
8,-2,1.1004564700455184e-16
8,0,-0.001349741998312539
8,2,-4.546416085880793e-05
8,4,0.00010899998747451774
8,6,-4.705426524905433e-05
8,8,-0.00021522908914161935
9,-9,1.0141525477475738e-17
9,-7,1.3224884224159001e-17
9,-5,-4.83008362073148e-17
9,-3,4.1756077321676837e-19
9,-1,6.7264209830444075e-18
9,1,-4.050831071909165e-05
9,3,-4.340140895912325e-05
9,5,-4.7832414406416096e-05
9,7,-4.974887733511784e-05
9,9,-4.3331201372894605e-05
10,-10,2.8478941752584086e-17
10,-8,1.7053208447952422e-17
10,-6,3.1105167405546044e-17
10,-4,-5.548685197358347e-17
10,-2,2.5915502416837353e-18
10,0,0.0021010614753860925
10,2,-3.259871338792208e-05
10,4,-0.0016355174219682312
10,6,-4.7405292424703455e-05
10,8,0.0007606435229264019
10,10,-4.5704754623456e-05
11,-11,3.674068936186572e-17
11,-9,-1.4293204528883488e-17
11,-7,-8.942317406576781e-17
11,-5,4.5836446786837615e-17
11,-3,4.1643157241896e-17
11,-1,6.8922243737469866e-18
11,1,-1.5987553427867615e-05
11,3,-2.1763289834493884e-05
11,5,-3.283415619635254e-05
11,7,-4.5733896768533256e-05
11,9,-5.344672905963099e-05
11,11,-4.791901802115008e-05
12,-12,1.344480574100174e-16
12,-10,-2.8064001487547886e-17
12,-8,-9.994787607275771e-17
12,-6,8.499356232854224e-17
12,-4,1.277366679530643e-16
12,-2,-4.630087892228409e-17
12,0,-0.0002907470364172645
12,2,1.3612759450904143e-06
12,4,-0.00019824205038928178
12,6,-2.4743011168629427e-05
12,8,0.0004468052879418921
12,10,-5.438390663467139e-05
12,12,-5.053318953438822e-06
13,-13,-5.099138342470888e-18
13,-11,-6.95109117834769e-17
13,-9,-3.448758172216928e-17
13,-7,-1.990702126592977e-17
13,-5,-4.226061779066478e-17
13,-3,6.343744732364715e-17
13,-1,-1.8995961892285905e-16
13,1,2.658691205338302e-05
13,3,2.0224293924547673e-05
13,5,6.101631748632389e-06
13,7,-1.5162173052367217e-05
13,9,-3.8544970295800665e-05
13,11,-5.4767444485187195e-05
13,13,-5.199054164924069e-05
14,-14,-1.0264345254827612e-16
14,-12,-7.134346756486158e-17
14,-10,1.4030359617438638e-17
14,-8,-1.1325287604796492e-16
14,-6,-8.843913353929513e-17
14,-4,2.427333317221584e-16
14,-2,8.745768705122341e-17
14,0,0.0018522281984128
14,2,4.6378547720693855e-05
14,4,-0.0026379773346325896
14,6,2.087897653421425e-05
14,8,0.0017423318979886467
14,10,-3.318489307052181e-05
14,12,-0.001115991375313164
14,14,-5.387084477942563e-05
15,-15,-1.1158219124065075e-16
15,-13,-7.09538324091246e-18
15,-11,-3.581784696583216e-18
15,-9,9.809700320388866e-19
15,-7,1.5891121595966885e-16
15,-5,2.728429707168846e-16
15,-3,8.597167362438415e-17
15,-1,1.3211548749195666e-15
15,1,6.198722789366993e-05
15,3,5.986882923604184e-05
15,5,5.2117080339663825e-05
15,7,3.486086937144281e-05
15,9,7.0657131702443335e-06
15,11,-2.6941871172867852e-05
15,13,-5.424737949786829e-05
15,15,-5.562208127451282e-05
16,-16,-1.4895264959880004e-16
16,-14,-3.587322174475891e-17
16,-12,3.310384752371097e-17
16,-10,1.1989629607398453e-16
16,-8,9.316494211026368e-17
16,-6,3.933875116933147e-17
16,-4,6.915012868750577e-17
16,-2,3.3528340732205425e-16
16,0,0.0006251821617292331
16,2,6.375788699863831e-05
16,4,0.00023284553940481397
16,6,6.167591452646296e-05
16,8,0.0010697718541540125
16,10,1.8743862881144853e-05
16,12,-0.0009713757142621101
16,14,-5.3443178664256956e-05
16,16,1.2891014795451142e-05
17,-17,-5.680266471758382e-17
17,-15,4.497744949920335e-18
17,-13,1.452693268276647e-17
17,-11,-1.289088854514479e-17
17,-9,-1.575333051127229e-17
17,-7,-2.7022606242634245e-16
17,-5,-1.1710669364736498e-15
17,-3,-1.3251402972852961e-15
17,-1,-4.103154492623241e-15
17,1,4.806485816105714e-05
17,3,5.392523549747705e-05
17,5,6.189050936017499e-05
17,7,6.551838414508773e-05
17,9,5.702720308945374e-05
17,11,2.9988082382317464e-05
17,13,-1.3004643710755272e-05
17,15,-5.22400207281245e-05
17,17,-5.859756975735708e-05
18,-18,7.078717867675232e-17
18,-16,1.7313459320996306e-17
18,-14,-3.605469855370814e-17
18,-12,3.5203218683480756e-17
18,-10,-2.2304685665986996e-16
18,-8,8.160209534729523e-18
18,-6,-7.297339718339527e-16
18,-4,2.7982687350315432e-15
18,-2,-1.9591230674144993e-15
18,0,0.0005849540761656988
18,2,2.063622516021761e-05
18,4,-0.00311317278844517
18,6,4.946289098993298e-05
18,8,0.002087256997059805
18,10,6.374451541620913e-05
18,12,-0.001984361652707322
18,14,-5.731303251428146e-06
18,16,0.0013201967430883533
18,18,-5.981163221013283e-05
19,-19,1.2863508205124795e-16
19,-17,-2.1047498189848482e-17
19,-15,-1.2676748028167062e-17
19,-13,4.903621962420914e-17
19,-11,3.8857403521230533e-16
19,-9,-1.0273117869183206e-15
19,-7,2.0710608768353764e-15
19,-5,-6.873245052081647e-15
19,-3,8.028328887122192e-15
19,-1,1.8133338933060475e-14
19,1,-2.4255972194556783e-05
19,3,-1.4654499857928448e-05
19,5,4.279053225900274e-06
19,7,3.010667283643659e-05
19,9,5.556596842593519e-05
19,11,6.683470310555887e-05
19,13,4.890993329754182e-05
19,15,1.6443662857996087e-06
19,17,-4.8389313813098046e-05
19,19,-6.089125500552136e-05
20,-20,6.552646879959267e-17
20,-18,-6.666361053128157e-18
20,-16,-5.4076793579311275e-17
20,-14,2.900092580632955e-17
20,-12,1.7714148256694952e-16
20,-10,1.7105380383547367e-17
20,-8,-3.015430780659527e-15
20,-6,-2.4307661299985688e-15
20,-4,-1.6821402344175656e-14
20,-2,-1.0590625165141496e-14
20,0,0.0005549385984271891
20,2,-5.896884374500841e-05
20,4,0.0023701228776292433
20,6,-2.547934343435894e-05
20,8,8.519808161598457e-05
20,10,4.289674835439022e-05
20,12,-0.0010274437827466258
20,14,5.5933150549986426e-05
20,16,0.0013223463574396361
20,18,-4.578590601454652e-05
20,20,-0.0002638343700355518
21,-21,-8.787697582803717e-18
21,-19,-6.20619104442626e-17
21,-17,-5.275325961657128e-18
21,-15,8.797193353235271e-17
21,-13,3.639776666366592e-16
21,-11,1.3768935716992041e-15
21,-9,1.7121133635138823e-14
21,-7,6.7343726093670955e-15
21,-5,2.6770316643410585e-14
21,-3,5.835625897437895e-14
21,-1,-5.883811055379453e-14
21,1,-7.51276896796312e-05
21,3,-7.442112880361649e-05
21,5,-6.847169613881878e-05
21,7,-5.0918573700990864e-05
21,9,-1.7601001519922676e-05
21,11,2.6580959142102807e-05
21,13,6.171826561461092e-05
21,15,6.124148087735654e-05
21,17,1.665032629707526e-05
21,19,-4.2902536652445996e-05
21,21,-6.286697203541654e-05
22,-22,-2.2091773255955104e-17
22,-20,-9.845114738305938e-17
22,-18,-1.608255245960387e-18
22,-16,1.1224059299180874e-16
22,-14,-5.809738612845816e-18
22,-12,-1.143515630932121e-15
22,-10,3.489031979101613e-15
22,-8,-7.675437438127406e-15
22,-6,3.5752509561012943e-14
22,-4,-1.4133803783579472e-13
22,-2,6.891606172307928e-14
22,0,-0.0018953945052528254
22,2,-5.811641608718499e-05
22,4,-0.002504870034357685
22,6,-7.395027626899915e-05
22,8,0.0006990246923817455
22,10,-3.972048860565865e-05
22,12,-0.0012273424331846504
22,14,5.421519069703217e-05
22,16,0.0022001555556245603
22,18,2.4039500036401633e-05
22,20,-0.0018142813667416772
22,22,-6.379219963281838e-05
23,-23,-1.0698463397561511e-16
23,-21,5.315070235160341e-17
23,-19,-1.8025535234149084e-18
23,-17,7.786745152686724e-18
23,-15,-5.4047885334144454e-17
23,-13,6.395265578323787e-15
23,-11,2.4922087158012635e-15
23,-9,-4.96430142838497e-14
23,-7,1.2001135974613698e-13
23,-5,-1.1428603928444257e-13
23,-3,-8.56731172422316e-13
23,-1,8.456729993934664e-14
23,1,-8.396051890258582e-06
23,3,-2.033727928840904e-05
23,5,-4.0729082262931624e-05
23,7,-6.247843888304687e-05
23,9,-7.305579663793917e-05
23,11,-5.714119689218763e-05
23,13,-1.0734319557221034e-05
23,15,4.4310037860701994e-05
23,17,6.702439535262774e-05
23,19,3.1034836713528135e-05
23,21,-3.697207427274525e-05
23,23,-6.462882701582081e-05
24,-24,-1.3728800940966802e-16
24,-22,7.82103193525745e-17
24,-20,6.026642195935226e-17
24,-18,1.0890043951356174e-16
24,-16,-7.762621711473421e-16
24,-14,8.97062123786199e-16
24,-12,1.1066059938255723e-14
24,-10,2.4968890518825766e-14
24,-8,-1.8844986211179175e-14
24,-6,-8.654042183577779e-14
24,-4,-1.0555480694897683e-13
24,-2,3.861822989242181e-14
24,0,0.00041626403807830246
24,2,4.241105881297332e-05
24,4,0.005736202674013201
24,6,-1.2301981204736552e-06
24,8,-0.002995823222996076
24,10,-6.709116537103005e-05
24,12,0.0007572284724827313
24,14,-2.8450292386816825e-05
24,16,0.0006601407368666732
24,18,6.753646318377729e-05
24,20,-0.0015863298172276298
24,22,-3.4039911652847645e-05
24,24,-0.00027572204978422606
25,-25,-9.61598604211419e-17
25,-23,-2.725757115664451e-17
25,-21,-8.906274398858336e-18
25,-19,-3.1280901532951943e-17
25,-17,3.0105847742249593e-16
25,-15,-6.949205105844963e-15
25,-13,3.69910232795336e-14
25,-11,-4.495108339772176e-14
25,-9,2.672571273412419e-13
25,-7,9.30578905745749e-13
25,-5,5.480945583141719e-13
25,-3,5.5947120698095286e-12
25,-1,-2.881609011874737e-12
25,1,8.139638874822632e-05
25,3,7.731401649499143e-05
25,5,6.520353849732913e-05
