0,0,-0.06731593355051584
1,-1,6.943385825505636e-17
1,1,-0.00019123315767229706
2,-2,-2.3386632613250436e-17
2,0,-0.15032449040513227
2,2,-0.0002002159174155092
3,-3,6.712132596015411e-17
3,-1,-9.56206229732519e-18
3,1,-5.2373775177386075e-05
3,3,-0.00019777208777987482
4,-4,1.0961379255035016e-16
4,-2,-8.453256464699909e-19
4,0,0.2180665852255963
4,2,9.859646926074039e-06
4,4,-0.4489479938089657
5,-5,-3.2605368634251817e-16
5,-3,-8.880187539895678e-18
5,-1,-1.2961318011220005e-17
5,1,7.383378491800078e-05
5,3,4.953288316744806e-05
5,5,-0.0001838697364861008
6,-6,6.386946059652645e-17
6,-4,3.9548319031883005e-17
6,-2,-4.7678041997956274e-17
6,0,-0.09396649465988587
6,2,4.964624271400363e-05
6,4,0.12578827510431295
6,6,-0.00017630248630993252
7,-7,9.3743889129712e-17
7,-5,1.2037100510136137e-16
7,-3,-3.064644612504864e-17
7,-1,4.617452542935539e-17
7,1,-3.883112193223604e-05
7,3,2.2119563347204785e-05
7,5,9.042165049919022e-05
7,7,-0.00016910784708667676
8,-8,-1.5921424199654907e-16
8,-6,-8.558521484219937e-17
8,-4,-4.252396562792206e-18
8,-2,-4.8331686735440576e-17
8,0,0.020344385703598457
8,2,-4.186531701772324e-05
8,4,0.019272885934712332
8,6,0.0001003282319720738
8,8,0.044409008530857774
9,-9,6.896224619189293e-17
9,-7,-7.006942413307271e-17
9,-5,-1.415021477947512e-17
9,-3,-4.7577132580669705e-17
9,-1,-1.1847331629136365e-16
9,1,2.2710213690476014e-05
9,3,-3.34560463120966e-05
9,5,-2.202490914402141e-05
9,7,0.00010643723757273454
9,9,-0.00015623415555264357
10,-10,2.5540372700322105e-17
10,-8,-4.997684971213504e-17
10,-6,9.141274857974975e-17
10,-4,4.305541097351391e-17
10,-2,-8.173468247332013e-17
10,0,-0.0027139919741515613
10,2,3.107621610358126e-05
10,4,-0.031160780319876034
10,6,-3.766328058736213e-05
10,8,-0.04981158690826605
10,10,-0.00015054772608475217
11,-11,2.918536723059417e-17
11,-9,-3.990838082635999e-17
11,-7,-1.392027180407518e-17
11,-5,6.114188215746959e-18
11,-3,4.22671028866672e-17
11,-1,-9.876238728862631e-18
11,1,-1.609666163651686e-05
11,3,3.0765997826767794e-05
11,5,-7.637377613948223e-06
11,7,-4.9832227346627845e-05
11,9,0.00011208513387322728
11,11,-0.00014533074435924334
12,-12,5.950237047872009e-17
12,-10,-6.799451104965489e-17
12,-8,-9.850295697875008e-17
12,-6,2.3061901357096818e-17
12,-4,1.7267772481403777e-17
12,-2,-1.578074790898373e-16
12,0,0.00021476683831953033
12,2,-2.447420617397071e-05
12,4,0.019480647285884948
12,6,4.851984922527642e-06
12,8,0.02792317610887957
12,10,0.00011296707002064673
12,12,-0.0043518402692862565
13,-13,-7.807102674842886e-17
13,-11,6.36206446682705e-18
13,-9,4.127633903617568e-17
13,-7,1.9395572184465783e-17
13,-5,6.234424542609707e-17
13,-3,3.0510378223006114e-17
13,-1,6.062627401188569e-17
13,1,1.1862175045731413e-05
13,3,-2.707862384603811e-05
13,5,1.8161369387317952e-05
